Transaction_ID,Date,Store_Location,Product_Category,Product_Name,Quantity_Sold,Unit_Price,Discount,Revenue,Inventory_Level,Supplier,Customer_Segment,Sales_to_Stock_Ratio
TXN00557,2025-07-29,Nakuru,fashion,Graphic T-shirt,11.0,2593.29,10.0,50965.44,520.0,Prime Supply,vip,0.02111324376199616
TXN00558,2024-02-27,Eldoret,fashion,Graphic T-shirt,4.0,2593.29,0.0,50965.44,541.0,XYZ Traders,retail,0.007380073800738007
TXN00559,2025-02-28,Eldoret,grocery,Fresh Bananas,43.0,600.21,10.0,31800.5,478.0,Unknown,wholesale,0.08977035490605428
Unknown,2024-06-20,Eldoret,home,Air Fryer,27.0,3671.88,10.0,50965.44,212.0,ABC Ltd,vip,0.1267605633802817
TXN00561,2025-01-07,Mombasa,electronics,Bluetooth wireless earbuds,41.0,2593.29,20.0,61513.68,478.0,ABC Ltd,vip,0.08559498956158663
Unknown,2024-09-27,Kisumu,electronics,Bluetooth wireless earbuds,27.0,2593.29,0.0,68006.67,284.0,Unknown,wholesale,0.09473684210526316
Unknown,2025-06-23,Nakuru,grocery,Fresh Bananas,3.0,2593.29,10.0,54883.8,263.0,Prime Supply,retail,0.011363636363636364
TXN00564,2025-11-02,Mombasa,electronics,Bluetooth wireless earbuds,25.0,4820.84,15.0,120521.0,667.0,Prime Supply,retail,0.0374251497005988
TXN00565,2024-03-23,Nakuru,electronics,Bluetooth wireless earbuds,27.0,4085.81,15.0,50965.44,478.0,Prime Supply,wholesale,0.05636743215031315
TXN00566,2025-07-14,Mombasa,fashion,Graphic T-shirt,27.0,2593.29,10.0,54093.14,478.0,ABC Ltd,vip,0.05636743215031315
Unknown,2024-03-17,Nairobi,electronics,Bluetooth wireless earbuds,27.0,2593.29,5.0,29568.87,875.0,XYZ Traders,retail,0.030821917808219176
TXN00568,2025-09-27,Mombasa,fashion,Graphic T-shirt,27.0,2593.29,10.0,50965.44,478.0,Prime Supply,retail,0.05636743215031315
Unknown,2024-08-07,Nairobi,electronics,Bluetooth wireless earbuds,27.0,3293.47,10.0,61238.78,478.0,ABC Ltd,retail,0.05636743215031315
TXN00570,2025-02-18,Nakuru,fashion,Graphic T-shirt,27.0,2593.29,10.0,50965.44,31.0,Unknown,wholesale,0.84375
TXN00571,2025-11-06,Eldoret,fashion,Graphic T-shirt,27.0,2593.29,20.0,10490.12,341.0,Unknown,retail,0.07894736842105263
TXN00572,2025-04-05,Mombasa,electronics,Bluetooth wireless earbuds,25.0,2593.29,20.0,88012.44,121.0,Unknown,vip,0.20491803278688525
TXN00573,2024-08-09,Kisumu,fashion,Graphic T-shirt,30.0,904.85,20.0,16354.66,334.0,ABC Ltd,vip,0.08955223880597014
Unknown,2025-04-01,Nairobi,grocery,Fresh Bananas,32.0,2593.29,10.0,50965.44,552.0,XYZ Traders,wholesale,0.05786618444846293
Unknown,2025-10-06,Eldoret,fashion,Graphic T-shirt,27.0,304.87,5.0,36684.32,385.0,Unknown,retail,0.06994818652849741
Unknown,2024-10-10,Nairobi,fashion,Graphic T-shirt,15.0,2593.29,20.0,50965.44,478.0,Prime Supply,retail,0.031315240083507306
TXN00577,2025-11-05,Nakuru,grocery,Fresh Bananas,27.0,2593.29,10.0,64676.15,478.0,XYZ Traders,retail,0.05636743215031315
TXN00578,2025-12-06,Kisumu,electronics,Bluetooth wireless earbuds,27.0,2593.29,10.0,50527.06,478.0,Prime Supply,vip,0.05636743215031315
TXN00579,2024-03-23,Nairobi,grocery,Fresh Bananas,27.0,2593.29,10.0,50965.44,478.0,Unknown,retail,0.05636743215031315
Unknown,2024-04-23,Mombasa,home,Air Fryer,45.0,1159.2,10.0,557.46,253.0,Prime Supply,wholesale,0.17716535433070865
Unknown,2025-04-06,Eldoret,fashion,Graphic T-shirt,27.0,2593.29,10.0,50965.44,681.0,Prime Supply,vip,0.039589442815249266
Unknown,2024-05-20,Eldoret,electronics,Bluetooth wireless earbuds,27.0,360.9,10.0,85793.33,478.0,Unknown,vip,0.05636743215031315
TXN00583,2024-04-14,Eldoret,fashion,Graphic T-shirt,27.0,2593.29,10.0,50965.44,695.0,ABC Ltd,wholesale,0.03879310344827586
TXN00584,2024-07-08,Mombasa,grocery,Fresh Bananas,27.0,1944.27,10.0,50965.44,260.0,XYZ Traders,retail,0.10344827586206896
Unknown,2024-04-30,Nairobi,electronics,Bluetooth wireless earbuds,27.0,2593.29,10.0,50965.44,478.0,Prime Supply,retail,0.05636743215031315
TXN00586,2025-07-12,Nairobi,electronics,Bluetooth wireless earbuds,4.0,2593.29,5.0,50965.44,190.0,ABC Ltd,retail,0.020942408376963352
TXN00587,2025-12-10,Kisumu,fashion,Graphic T-shirt,13.0,2593.29,10.0,13532.61,478.0,XYZ Traders,retail,0.027139874739039668
Unknown,2024-07-12,Kisumu,home,Air Fryer,35.0,2593.29,10.0,12464.03,478.0,ABC Ltd,retail,0.07306889352818371
Unknown,2024-11-19,Eldoret,grocery,Fresh Bananas,27.0,2507.39,5.0,50090.86,400.0,Unknown,retail,0.06733167082294264
Unknown,2024-08-25,Eldoret,grocery,Fresh Bananas,46.0,2593.29,10.0,62478.28,478.0,Unknown,wholesale,0.09603340292275574
TXN00591,2025-10-23,Nairobi,grocery,Fresh Bananas,10.0,2593.29,10.0,50965.44,478.0,Unknown,wholesale,0.020876826722338204
Unknown,2025-11-17,Mombasa,grocery,Fresh Bananas,27.0,2616.93,15.0,50965.44,767.0,Prime Supply,retail,0.03515625
TXN00593,2025-01-08,Eldoret,home,Air Fryer,27.0,2593.29,10.0,84887.24,478.0,Unknown,retail,0.05636743215031315
TXN00594,2024-04-10,Kisumu,grocery,Fresh Bananas,9.0,2593.29,15.0,64465.95,478.0,Unknown,retail,0.018789144050104383
Unknown,2024-11-09,Nakuru,grocery,Fresh Bananas,34.0,2593.29,0.0,50965.44,478.0,Unknown,retail,0.0709812108559499
TXN00596,2025-01-09,Nakuru,electronics,Bluetooth wireless earbuds,27.0,2593.29,15.0,59815.57,727.0,Prime Supply,vip,0.03708791208791209
Unknown,2025-10-28,Mombasa,fashion,Graphic T-shirt,15.0,3797.52,10.0,41726.02,478.0,Unknown,retail,0.031315240083507306
TXN00598,2024-10-09,Kisumu,fashion,Graphic T-shirt,23.0,1736.59,5.0,80252.44,693.0,Unknown,wholesale,0.03314121037463977
Unknown,2025-04-19,Eldoret,fashion,Graphic T-shirt,27.0,2593.29,15.0,98813.5,478.0,ABC Ltd,vip,0.05636743215031315
TXN00600,2025-02-25,Mombasa,home,Air Fryer,31.0,2593.29,15.0,61671.49,478.0,Unknown,retail,0.06471816283924843
TXN00601,2025-02-01,Kisumu,electronics,Bluetooth wireless earbuds,27.0,2593.29,10.0,50965.44,478.0,Unknown,wholesale,0.05636743215031315
Unknown,2024-09-03,Kisumu,fashion,Graphic T-shirt,49.0,4185.94,0.0,205111.05999999997,478.0,Unknown,retail,0.1022964509394572
TXN00603,2024-04-24,Mombasa,fashion,Graphic T-shirt,27.0,333.3,0.0,66817.62,478.0,Unknown,retail,0.05636743215031315
Unknown,2025-08-29,Kisumu,fashion,Graphic T-shirt,27.0,2593.29,10.0,50965.44,478.0,Unknown,retail,0.05636743215031315
TXN00605,2024-03-07,Nairobi,fashion,Graphic T-shirt,13.0,2593.29,10.0,50965.44,478.0,Unknown,vip,0.027139874739039668
TXN00606,2024-01-13,Mombasa,electronics,Bluetooth wireless earbuds,27.0,2593.29,10.0,71343.48,907.0,Unknown,wholesale,0.02973568281938326
TXN00607,2024-03-19,Eldoret,electronics,Bluetooth wireless earbuds,15.0,2255.65,20.0,33834.75,386.0,XYZ Traders,retail,0.03875968992248062
TXN00608,2024-04-26,Kisumu,electronics,Bluetooth wireless earbuds,43.0,2593.29,10.0,50965.44,555.0,XYZ Traders,vip,0.07733812949640288
TXN00609,2024-07-30,Nairobi,fashion,Graphic T-shirt,27.0,2593.29,10.0,50965.44,808.0,XYZ Traders,vip,0.03337453646477132
TXN00610,2025-10-30,Eldoret,electronics,Bluetooth wireless earbuds,27.0,2311.43,5.0,50965.44,478.0,Unknown,wholesale,0.05636743215031315
TXN00611,2025-12-09,Nakuru,grocery,Fresh Bananas,14.0,1613.78,10.0,83074.03,478.0,Prime Supply,retail,0.029227557411273485
Unknown,2025-06-06,Nakuru,electronics,Bluetooth wireless earbuds,27.0,2593.29,20.0,50965.44,478.0,Unknown,retail,0.05636743215031315
TXN00613,2024-09-20,Kisumu,grocery,Fresh Bananas,17.0,2593.29,15.0,50965.44,462.0,Unknown,retail,0.0367170626349892
TXN00614,2024-05-07,Nakuru,grocery,Fresh Bananas,10.0,1794.71,15.0,98267.43,478.0,XYZ Traders,vip,0.020876826722338204
TXN00615,2025-04-08,Eldoret,home,Air Fryer,27.0,2593.29,10.0,50965.44,149.0,Prime Supply,wholesale,0.18
TXN00616,2024-12-11,Mombasa,home,Air Fryer,16.0,2304.64,10.0,36874.24,726.0,ABC Ltd,wholesale,0.02200825309491059
Unknown,2025-03-28,Mombasa,fashion,Graphic T-shirt,27.0,2123.63,5.0,18083.31,985.0,Prime Supply,retail,0.02738336713995943
TXN00618,2025-06-24,Kisumu,grocery,Fresh Bananas,27.0,2593.29,20.0,35793.24,478.0,XYZ Traders,wholesale,0.05636743215031315
Unknown,2025-06-04,Nakuru,home,Air Fryer,27.0,2593.29,10.0,87461.16,236.0,Unknown,vip,0.11392405063291139
Unknown,2025-02-11,Mombasa,fashion,Graphic T-shirt,23.0,2593.29,20.0,50965.44,913.0,ABC Ltd,retail,0.02516411378555799
TXN00621,2025-04-18,Kisumu,electronics,Bluetooth wireless earbuds,27.0,2593.29,5.0,50965.44,836.0,Prime Supply,retail,0.03225806451612903
TXN00622,2025-05-14,Nakuru,fashion,Graphic T-shirt,43.0,2593.29,5.0,12062.39,812.0,ABC Ltd,retail,0.05289052890528905
TXN00623,2024-01-21,Nakuru,grocery,Fresh Bananas,36.0,2593.29,5.0,7212.99,478.0,XYZ Traders,vip,0.07515657620041753
Unknown,2025-04-26,Eldoret,electronics,Bluetooth wireless earbuds,18.0,2593.29,0.0,50965.44,478.0,Unknown,retail,0.037578288100208766
TXN00625,2024-10-07,Nakuru,grocery,Fresh Bananas,27.0,2593.29,20.0,50965.44,478.0,ABC Ltd,retail,0.05636743215031315
Unknown,2024-10-29,Nairobi,electronics,Bluetooth wireless earbuds,31.0,1344.31,5.0,41673.61,653.0,Unknown,vip,0.047400611620795105
TXN00627,2025-08-05,Kisumu,fashion,Graphic T-shirt,1.0,2593.29,5.0,50965.44,795.0,Prime Supply,retail,0.001256281407035176
Unknown,2025-10-23,Nairobi,electronics,Bluetooth wireless earbuds,18.0,2593.29,20.0,88491.63,259.0,Unknown,retail,0.06923076923076923
TXN00629,2025-11-08,Eldoret,fashion,Graphic T-shirt,27.0,2593.29,10.0,40511.91,463.0,Unknown,vip,0.05818965517241379
Unknown,2024-08-18,Eldoret,grocery,Fresh Bananas,27.0,2593.29,10.0,45802.22,651.0,XYZ Traders,retail,0.04141104294478527
TXN00631,2025-02-13,Eldoret,home,Air Fryer,27.0,2593.29,10.0,89532.58,478.0,Unknown,vip,0.05636743215031315
TXN00632,2024-09-05,Mombasa,grocery,Fresh Bananas,31.0,1350.8,10.0,41874.799999999996,968.0,Unknown,wholesale,0.03199174406604747
Unknown,2024-04-04,Nairobi,fashion,Graphic T-shirt,27.0,2593.29,0.0,62070.24,478.0,Unknown,vip,0.05636743215031315
TXN00634,2024-10-02,Eldoret,grocery,Fresh Bananas,27.0,1236.53,0.0,80921.35,478.0,Unknown,vip,0.05636743215031315
TXN00635,2024-11-25,Mombasa,electronics,Bluetooth wireless earbuds,17.0,1565.12,10.0,26607.039999999997,453.0,XYZ Traders,retail,0.037444933920704845
Unknown,2024-01-31,Nakuru,electronics,Bluetooth wireless earbuds,14.0,2593.29,10.0,50965.44,478.0,Unknown,wholesale,0.029227557411273485
Unknown,2024-08-19,Kisumu,home,Air Fryer,46.0,2593.29,0.0,50965.44,478.0,XYZ Traders,wholesale,0.09603340292275574
TXN00638,2025-09-18,Kisumu,fashion,Graphic T-shirt,35.0,3393.12,10.0,118759.2,478.0,ABC Ltd,wholesale,0.07306889352818371
TXN00639,2024-08-26,Eldoret,fashion,Graphic T-shirt,8.0,1148.8,15.0,9190.4,478.0,XYZ Traders,vip,0.016701461377870562
Unknown,2025-07-02,Nairobi,fashion,Graphic T-shirt,27.0,2593.29,10.0,50965.44,347.0,Prime Supply,wholesale,0.07758620689655173
TXN00641,2025-12-16,Nakuru,electronics,Bluetooth wireless earbuds,27.0,2593.29,10.0,50965.44,484.0,Unknown,retail,0.05567010309278351
TXN00642,2024-05-18,Eldoret,electronics,Bluetooth wireless earbuds,9.0,3273.67,15.0,29463.03,478.0,Unknown,wholesale,0.018789144050104383
TXN00643,2024-01-28,Nairobi,electronics,Bluetooth wireless earbuds,27.0,2593.29,20.0,25461.57,478.0,XYZ Traders,retail,0.05636743215031315
TXN00644,2025-07-04,Mombasa,electronics,Bluetooth wireless earbuds,5.0,2979.91,10.0,86071.46,478.0,Prime Supply,retail,0.010438413361169102
TXN00645,2024-03-23,Nairobi,home,Air Fryer,27.0,2405.5,10.0,82171.96,486.0,Unknown,vip,0.055441478439425054
TXN00646,2024-10-10,Nairobi,electronics,Bluetooth wireless earbuds,2.0,2593.29,20.0,50965.44,478.0,Unknown,wholesale,0.0041753653444676405
TXN00647,2024-03-05,Mombasa,grocery,Fresh Bananas,27.0,2473.73,15.0,12450.35,239.0,XYZ Traders,vip,0.1125
TXN00648,2024-06-21,Nakuru,grocery,Fresh Bananas,40.0,1641.16,10.0,44980.64,982.0,Unknown,retail,0.04069175991861648
TXN00649,2025-06-10,Nakuru,grocery,Fresh Bananas,27.0,2593.29,15.0,50965.44,478.0,XYZ Traders,vip,0.05636743215031315
TXN00650,2025-03-28,Kisumu,grocery,Fresh Bananas,27.0,4115.45,10.0,50965.44,478.0,Prime Supply,retail,0.05636743215031315
Unknown,2025-02-13,Kisumu,electronics,Bluetooth wireless earbuds,50.0,2593.29,5.0,50965.44,668.0,Unknown,retail,0.07473841554559044
TXN00652,2024-04-14,Kisumu,electronics,Bluetooth wireless earbuds,27.0,1087.95,0.0,1013.66,478.0,Unknown,retail,0.05636743215031315
TXN00653,2024-09-11,Eldoret,electronics,Bluetooth wireless earbuds,48.0,2593.29,15.0,10557.03,910.0,Prime Supply,retail,0.052689352360043906
TXN00654,2024-09-18,Eldoret,home,Air Fryer,25.0,2593.29,0.0,31210.71,87.0,Prime Supply,vip,0.2840909090909091
TXN00655,2024-08-17,Eldoret,fashion,Graphic T-shirt,20.0,2593.29,10.0,22010.14,478.0,Unknown,retail,0.04175365344467641
Unknown,2025-06-26,Eldoret,fashion,Graphic T-shirt,27.0,2593.29,10.0,4940.65,478.0,Unknown,wholesale,0.05636743215031315
TXN00657,2024-02-25,Kisumu,fashion,Graphic T-shirt,27.0,2593.29,10.0,50965.44,478.0,XYZ Traders,retail,0.05636743215031315
Unknown,2025-10-30,Nairobi,fashion,Graphic T-shirt,26.0,897.28,5.0,29789.71,62.0,XYZ Traders,wholesale,0.4126984126984127
Unknown,2025-08-14,Mombasa,grocery,Fresh Bananas,26.0,2593.29,10.0,50965.44,376.0,Unknown,retail,0.06896551724137931
Unknown,2025-02-09,Mombasa,grocery,Fresh Bananas,4.0,2593.29,15.0,50965.44,478.0,Unknown,vip,0.008350730688935281
TXN00661,2025-02-01,Kisumu,fashion,Graphic T-shirt,26.0,3937.4,0.0,102372.40000000001,478.0,ABC Ltd,wholesale,0.054279749478079335
TXN00662,2025-12-13,Mombasa,fashion,Graphic T-shirt,12.0,2878.54,10.0,34542.479999999996,299.0,XYZ Traders,vip,0.04
TXN00663,2025-04-04,Eldoret,grocery,Fresh Bananas,40.0,2593.29,0.0,50965.44,355.0,Unknown,wholesale,0.11235955056179775
Unknown,2025-12-30,Nairobi,grocery,Fresh Bananas,38.0,2593.29,10.0,2257.43,259.0,ABC Ltd,wholesale,0.14615384615384616
TXN00665,2025-11-17,Mombasa,grocery,Fresh Bananas,27.0,2593.29,0.0,77633.02,478.0,ABC Ltd,wholesale,0.05636743215031315
TXN00666,2025-03-11,Eldoret,fashion,Graphic T-shirt,46.0,2593.29,20.0,72926.22,478.0,Unknown,vip,0.09603340292275574
Unknown,2025-03-08,Nakuru,grocery,Fresh Bananas,11.0,2593.29,10.0,62562.99,663.0,Unknown,retail,0.016566265060240965
TXN00668,2025-07-06,Mombasa,home,Air Fryer,27.0,2593.29,10.0,50965.44,478.0,XYZ Traders,vip,0.05636743215031315
Unknown,2024-09-16,Mombasa,grocery,Fresh Bananas,27.0,978.12,0.0,50965.44,478.0,ABC Ltd,wholesale,0.05636743215031315
TXN00670,2024-01-27,Nakuru,electronics,Bluetooth wireless earbuds,27.0,2593.29,10.0,79457.17,154.0,Unknown,retail,0.17419354838709677
TXN00671,2024-11-05,Mombasa,electronics,Bluetooth wireless earbuds,27.0,2593.29,10.0,50965.44,592.0,Unknown,retail,0.045531197301854974
Unknown,2024-12-21,Nakuru,grocery,Fresh Bananas,27.0,4284.94,10.0,50965.44,561.0,Unknown,vip,0.04804270462633452
Unknown,2025-12-14,Eldoret,fashion,Graphic T-shirt,27.0,2593.29,10.0,36647.9,478.0,Prime Supply,vip,0.05636743215031315
TXN00674,2024-03-09,Kisumu,electronics,Bluetooth wireless earbuds,27.0,2593.29,10.0,6687.18,478.0,XYZ Traders,wholesale,0.05636743215031315
Unknown,2024-08-16,Nakuru,home,Air Fryer,50.0,2593.29,10.0,50965.44,93.0,Unknown,vip,0.5319148936170213
TXN00676,2025-09-25,Kisumu,fashion,Graphic T-shirt,23.0,2593.29,10.0,81006.38,478.0,Prime Supply,vip,0.04801670146137787
TXN00677,2024-08-28,Kisumu,electronics,Bluetooth wireless earbuds,27.0,2593.29,10.0,50965.44,353.0,XYZ Traders,retail,0.07627118644067797
TXN00678,2025-08-29,Mombasa,grocery,Fresh Bananas,12.0,2593.29,15.0,50965.44,786.0,Unknown,retail,0.015247776365946633
TXN00679,2025-06-02,Kisumu,electronics,Bluetooth wireless earbuds,27.0,2593.29,10.0,70767.08,478.0,ABC Ltd,retail,0.05636743215031315
Unknown,2025-03-26,Kisumu,grocery,Fresh Bananas,33.0,2593.29,0.0,50965.44,478.0,Unknown,retail,0.06889352818371608
Unknown,2024-02-10,Mombasa,grocery,Fresh Bananas,27.0,4795.08,5.0,50965.44,460.0,Unknown,wholesale,0.05856832971800434
TXN00682,2024-04-10,Mombasa,grocery,Fresh Bananas,36.0,2593.29,10.0,31090.7,230.0,Unknown,vip,0.15584415584415584
Unknown,2024-03-23,Eldoret,home,Air Fryer,15.0,2593.29,10.0,50965.44,478.0,ABC Ltd,retail,0.031315240083507306
Unknown,2025-10-15,Nakuru,fashion,Graphic T-shirt,27.0,2618.32,10.0,13318.17,478.0,Unknown,retail,0.05636743215031315
TXN00685,2024-11-29,Kisumu,grocery,Fresh Bananas,22.0,2593.29,15.0,50965.44,478.0,Unknown,vip,0.04592901878914405
TXN00686,2024-11-12,Nairobi,grocery,Fresh Bananas,34.0,1645.07,5.0,55932.38,391.0,Unknown,retail,0.08673469387755102
Unknown,2024-09-12,Nairobi,fashion,Graphic T-shirt,27.0,2593.29,5.0,51907.87,873.0,XYZ Traders,vip,0.030892448512585814
Unknown,2025-08-04,Eldoret,electronics,Bluetooth wireless earbuds,4.0,2593.29,15.0,50965.44,478.0,XYZ Traders,vip,0.008350730688935281
Unknown,2025-04-09,Kisumu,fashion,Graphic T-shirt,27.0,2593.29,0.0,39315.88,478.0,Unknown,retail,0.05636743215031315
Unknown,2025-07-12,Nakuru,fashion,Graphic T-shirt,27.0,2593.29,5.0,5358.77,933.0,Unknown,retail,0.028907922912205567
TXN00691,2024-09-23,Eldoret,electronics,Bluetooth wireless earbuds,5.0,2593.29,20.0,16367.36,477.0,Unknown,retail,0.010460251046025104
TXN00692,2025-07-29,Nairobi,electronics,Bluetooth wireless earbuds,4.0,2593.29,0.0,94881.47,277.0,Unknown,retail,0.014388489208633094
TXN00693,2025-01-08,Mombasa,electronics,Bluetooth wireless earbuds,10.0,2593.29,10.0,93478.29,305.0,ABC Ltd,vip,0.032679738562091505
TXN00694,2024-10-27,Eldoret,grocery,Fresh Bananas,43.0,2593.29,10.0,50965.44,257.0,Unknown,vip,0.16666666666666666
TXN00695,2024-12-13,Nakuru,fashion,Graphic T-shirt,17.0,2593.29,0.0,71459.92,939.0,XYZ Traders,vip,0.018085106382978722
Unknown,2025-07-27,Mombasa,grocery,Fresh Bananas,37.0,2593.29,10.0,50965.44,478.0,ABC Ltd,vip,0.07724425887265135
TXN00697,2025-05-17,Nakuru,grocery,Fresh Bananas,40.0,2593.29,20.0,67494.88,175.0,XYZ Traders,retail,0.22727272727272727
TXN00698,2025-03-24,Nakuru,electronics,Bluetooth wireless earbuds,27.0,2593.29,10.0,50965.44,264.0,ABC Ltd,wholesale,0.1018867924528302
Unknown,2025-12-06,Nakuru,fashion,Graphic T-shirt,27.0,2593.29,5.0,50965.44,478.0,Prime Supply,vip,0.05636743215031315
TXN00700,2024-09-28,Mombasa,home,Air Fryer,41.0,3267.04,0.0,67199.55,905.0,Unknown,retail,0.04525386313465784
TXN00701,2024-12-04,Nairobi,fashion,Graphic T-shirt,27.0,2593.29,10.0,43672.83,478.0,Prime Supply,retail,0.05636743215031315
TXN00702,2025-02-16,Eldoret,fashion,Graphic T-shirt,27.0,2593.29,10.0,50965.44,713.0,Unknown,vip,0.037815126050420166
TXN00703,2024-11-28,Eldoret,fashion,Graphic T-shirt,27.0,2836.26,15.0,76579.02,606.0,ABC Ltd,wholesale,0.044481054365733116
TXN00704,2024-01-12,Nairobi,fashion,Graphic T-shirt,41.0,2593.29,10.0,50965.44,575.0,XYZ Traders,vip,0.07118055555555555
TXN00705,2025-02-16,Kisumu,home,Air Fryer,27.0,2593.29,5.0,80279.34,478.0,ABC Ltd,retail,0.05636743215031315
TXN00706,2024-02-29,Nairobi,grocery,Fresh Bananas,34.0,2593.29,15.0,58142.62,478.0,ABC Ltd,wholesale,0.0709812108559499
TXN00707,2024-09-16,Eldoret,home,Air Fryer,15.0,2593.29,15.0,11592.35,240.0,XYZ Traders,vip,0.06224066390041494
TXN00708,2024-02-22,Nakuru,grocery,Fresh Bananas,27.0,771.14,10.0,92263.2,440.0,Unknown,vip,0.061224489795918366
TXN00709,2024-10-23,Nairobi,fashion,Graphic T-shirt,27.0,2593.29,10.0,73594.2,796.0,XYZ Traders,wholesale,0.033877038895859475
Unknown,2025-05-21,Kisumu,fashion,Graphic T-shirt,27.0,2593.29,10.0,53911.95,566.0,XYZ Traders,retail,0.047619047619047616
Unknown,2025-07-06,Kisumu,electronics,Bluetooth wireless earbuds,27.0,2593.29,15.0,50965.44,478.0,Unknown,retail,0.05636743215031315
Unknown,2024-06-03,Mombasa,fashion,Graphic T-shirt,27.0,2593.29,15.0,50965.44,699.0,ABC Ltd,wholesale,0.03857142857142857
Unknown,2025-03-03,Nairobi,fashion,Graphic T-shirt,7.0,2593.29,10.0,50965.44,478.0,ABC Ltd,retail,0.014613778705636743
Unknown,2025-03-18,Eldoret,fashion,Graphic T-shirt,27.0,2593.29,10.0,50965.44,573.0,Unknown,vip,0.047038327526132406
Unknown,2024-05-14,Eldoret,grocery,Fresh Bananas,27.0,3435.79,0.0,50965.44,22.0,XYZ Traders,vip,1.173913043478261
TXN00716,2025-12-11,Nakuru,grocery,Fresh Bananas,33.0,2593.29,0.0,87991.08,562.0,XYZ Traders,vip,0.0586145648312611
TXN00717,2024-02-17,Kisumu,grocery,Fresh Bananas,27.0,2593.29,10.0,50965.44,330.0,XYZ Traders,retail,0.08157099697885196
TXN00718,2025-10-22,Mombasa,electronics,Bluetooth wireless earbuds,43.0,2593.29,10.0,50965.44,963.0,XYZ Traders,retail,0.044605809128630707
TXN00719,2025-03-02,Mombasa,grocery,Fresh Bananas,49.0,128.51,15.0,6296.99,478.0,Unknown,retail,0.1022964509394572
TXN00720,2024-03-26,Eldoret,fashion,Graphic T-shirt,46.0,2593.29,15.0,50965.44,478.0,Prime Supply,wholesale,0.09603340292275574
Unknown,2025-05-15,Nakuru,grocery,Fresh Bananas,27.0,2593.29,20.0,50965.44,486.0,XYZ Traders,retail,0.055441478439425054
TXN00722,2025-04-03,Mombasa,fashion,Graphic T-shirt,27.0,2593.29,10.0,50965.44,307.0,Unknown,vip,0.08766233766233766
TXN00723,2024-10-18,Nakuru,home,Air Fryer,7.0,2593.29,0.0,27256.17,1.0,Unknown,vip,3.5
Unknown,2024-01-30,Mombasa,home,Air Fryer,23.0,2593.29,10.0,47560.45,113.0,Prime Supply,retail,0.20175438596491227
TXN00725,2024-01-29,Nairobi,fashion,Graphic T-shirt,24.0,3487.62,10.0,83702.88,478.0,ABC Ltd,wholesale,0.05010438413361169
TXN00726,2025-10-05,Mombasa,grocery,Fresh Bananas,27.0,2593.29,10.0,88934.34,67.0,Unknown,vip,0.39705882352941174
TXN00727,2024-08-22,Nairobi,fashion,Graphic T-shirt,44.0,1692.23,10.0,74458.12,478.0,Prime Supply,vip,0.0918580375782881
TXN00728,2025-05-21,Nairobi,home,Air Fryer,27.0,1965.24,10.0,50965.44,478.0,XYZ Traders,vip,0.05636743215031315
TXN00729,2025-12-04,Nairobi,grocery,Fresh Bananas,23.0,136.14,20.0,89874.44,478.0,ABC Ltd,vip,0.04801670146137787
Unknown,2024-04-10,Nakuru,grocery,Fresh Bananas,43.0,1419.47,10.0,61037.21,321.0,Unknown,vip,0.13354037267080746
Unknown,2024-12-09,Eldoret,grocery,Fresh Bananas,5.0,1901.43,10.0,9507.15,478.0,Prime Supply,vip,0.010438413361169102
TXN00732,2025-07-07,Mombasa,grocery,Fresh Bananas,27.0,2593.29,20.0,50965.44,478.0,Prime Supply,retail,0.05636743215031315
Unknown,2024-01-09,Eldoret,grocery,Fresh Bananas,30.0,2593.29,0.0,4508.56,478.0,Prime Supply,retail,0.06263048016701461
Unknown,2025-02-06,Kisumu,fashion,Graphic T-shirt,27.0,2593.29,10.0,50965.44,313.0,Unknown,wholesale,0.08598726114649681
TXN00735,2025-08-28,Nairobi,grocery,Fresh Bananas,20.0,2593.29,15.0,50965.44,246.0,XYZ Traders,wholesale,0.08097165991902834
TXN00736,2024-11-06,Kisumu,fashion,Graphic T-shirt,27.0,2593.29,15.0,29449.13,580.0,Prime Supply,vip,0.04647160068846816
